SL,Name of the Manufacturer,Brand Name,Dosages Description,Generic Name and Strength,DAR
2904,Kundeshwari Aushadhalaya Ltd (Ay),Jakridhari Louha,Tablet,Jakridari Louha,AY-058-A-088
2905,Kundeshwari Aushadhalaya Ltd (Ay),Jogendra Ras,Tablet,Jogendra Ras,AY-058-A-093
2906,Kundeshwari Aushadhalaya Ltd (Ay),Raja Prabartini Bati,Tablet,Raja Prabartini Bati,AY-058-A-094
2907,Kundeshwari Aushadhalaya Ltd (Ay),Rasraj Ras,Tablet,Rasaraj Ras,AY-058-A-095
2908,Kundeshwari Aushadhalaya Ltd (Ay),Sulraj Louha,Tablet,Sularaj Louha,AY-058-A-147
2909,Kundeshwari Aushadhalaya Ltd (Ay),Swaskaschintamoni,Tablet,Swaskaschintamoni,AY-058-A-222
2910,Kundeshwari Aushadhalaya Ltd (Ay),Slasma Sailendra Ras,Tablet,Slesma Sailendra Ras,AY-058-A-133
2911,Kundeshwari Aushadhalaya Ltd (Ay),Swalpa Chandrodaya makardwaj,Tablet,Swalpa Chandrodaya Makardwaj,AY-058-A-105
2912,Kundeshwari Aushadhalaya Ltd (Ay),Saribadi Bati,Tablet,Saribadi Bati,AY-058-A-103
2913,Kundeshwari Aushadhalaya Ltd (Ay),Hemnath Ras,Tablet,Hemnath Ras,AY-058-A-161
2914,Kundeshwari Aushadhalaya Ltd (Ay),Makardwaja,Tablet,Makardwaja,AY-058-A-039
2915,Kundeshwari Aushadhalaya Ltd (Ay),Swarna Sindur,Tablet,Swarna Sindur,AY-058-A-040
2916,Kundeshwari Aushadhalaya Ltd (Ay),Sidha Makardwaja,Tablet,Sidha Makardwaja,AY-058-A-041
2917,Kundeshwari Aushadhalaya Ltd (Ay),Saragun Balijarita Makardwaja,Tablet,Saraguna Balijarita Makardwaja,AY-058-A-042
2918,Kundeshwari Aushadhalaya Ltd (Ay),Kushabaleha,Semi-Solid,Kushabaleha,AY-058-A-031
2919,Kundeshwari Aushadhalaya Ltd (Ay),Chyabanprash,Semi-Solid,Chyabanprash,AY-058-A-028
2920,Kundeshwari Aushadhalaya Ltd (Ay),Dhatri Louha,Tablet,Dhatri Louha,AY-058-A-189
2921,Kundeshwari Aushadhalaya Ltd (Ay),Kutajabaleha,Semi-Solid,Kutajabaleha,AY-058-A-178
2922,Kundeshwari Aushadhalaya Ltd (Ay),Brihat Jirakadya Modak,Semi-Solid,Brihat Jirakadya Modak,AY-058-A-030
2923,Kundeshwari Aushadhalaya Ltd (Ay),Brihat Basabaleha,Semi-Solid,Brihat Basabaleha,AY-058-A-177
2924,Kundeshwari Aushadhalaya Ltd (Ay),Brihat Singhanad Guggulu,Semi-Solid,Brihat Singhanad Guggulu,AY-058-A-190
2925,Kundeshwari Aushadhalaya Ltd (Ay),Brihat Jogaraj Guggulu,Semi-Solid,Brihat Jogaraj Guggulu,AY-058-A-182
2926,Kundeshwari Aushadhalaya Ltd (Ay),Maharshonpinda,Semi-Solid,Maharasonpinda,AY-058-A-183
2927,Kundeshwari Aushadhalaya Ltd (Ay),Sukrasanjibani Modak,Semi-Solid,Sukrasanjibani Modak,AY-058-A-035
2928,Kundeshwari Aushadhalaya Ltd (Ay),Soubhagyashunti Modak,Semi-Solid,Soubhagyashunthi Modak,AY-058-A-184
2929,Kundeshwari Aushadhalaya Ltd (Ay),Haritaki Kandha,Semi-Solid,Haritaki Khanda / Amrita Haritaki,AY-085-A-029
2930,Kundeshwari Aushadhalaya Ltd (Ay),Haridra Kandha,Semi-Solid,Haridradi Kwath,AY-058-A-181
2931,Kundeshwari Aushadhalaya Ltd (Ay),Abipattikar Churna,Powder,Abipattikar Churna,AY-058-A-213
2932,Kundeshwari Aushadhalaya Ltd (Ay),Astanga Laban,Powder,Astanga Lavan,AY-058-A-212
2933,Kundeshwari Aushadhalaya Ltd (Ay),Talashadi Churna,Powder,Talishadi Churna,AY-085-A-208
2934,Kundeshwari Aushadhalaya Ltd (Ay),Vaskar Laban,Powder,Vaskar Lavan,AY-058-A-211
2935,Kundeshwari Aushadhalaya Ltd (Ay),Suvra Parpati,Tablet,Suvra Parpati,AY-058-A-209
2936,Kundeshwari Aushadhalaya Ltd (Ay),Hingastak Churna,Powder,Hingastak Churna,AY-058-A-215
2937,Kundeshwari Aushadhalaya Ltd (Ay),Chandna,Powder,Abala Sudha,AY-058-A-236
2938,L.T. Laboratories (Ay),Livoguard,Liquid,Kalameghasav,AY-05-A-2
2939,L.T. Laboratories (Ay),Digitac,Liquid,Mustakarista,AY-05-A-3
2940,L.T. Laboratories (Ay),Amocef,Liquid,Kutajarista,AY-05-A-4
2941,L.T. Laboratories (Ay),Cofidex,Liquid,Vasakarista / Vasakasav,AY-05-A-5
2942,L.T. Laboratories (Ay),Fema,Liquid,Ashokarista,AY-05-A-6
2943,L.T. Laboratories (Ay),Megaplex,Liquid,Balarista,AY-05-A-7
2944,L.T. Laboratories (Ay),Cardiguard,Liquid,Arjunarista,AY-05-A-8
2945,L.T. Laboratories (Ay),Ferolead,Liquid,Louhasav,AY-05-A-9
2946,L.T. Laboratories (Ay),Heptadil-Plus,Liquid,Rohitakarista,AY-05-A-10
2947,L.T. Laboratories (Ay),X-Trum,Capsule,Brihat Purnachandra Ras,AY-05-A-11
2948,L.T. Laboratories (Ay),Erecto-forte,Capsule,Kamini Vidravan Ras,AY-05-A-12
2949,L.T. Laboratories (Ay),AD-R,Capsule,Raja Prabartini Bati,AY-05-A-13
2950,L.T. Laboratories (Ay),Amozid,Capsule,Maharaj Nripatiballiav,AY-05-A-14
2951,L.T. Laboratories (Ay),Rapid,Capsule,Vat Gajangkus,AY-05-A-15
2952,L.T. Laboratories (Ay),L T Gold,Capsule,Nabayas Louha,AY-05-A-16
2953,L.T. Laboratories (Ay),Herbo-Zole,Capsule,Mahasankha Bati,AY-05-A-17
2954,L.T. Laboratories (Ay),Lax,Capsule,Icchabhedi Ras,AY-05-A-18
2955,L.T. Laboratories (Ay),Hebro-Forte,Semi-Solid,Sukrasanjibani Modak,AY-05-A-19
2956,L.T. Laboratories (Ay),Eureka Oil,Oil (Liquid),Shri Gopal Taila,AY-05-A-20
2957,L.T. Laboratories (Ay),Lectosafe,Capsule,Pradarantak Louha,AY-05-A-21
2958,L.T. Laboratories (Ay),Uro,Liquid,Chandanasav,AY-05-A-22
2959,L.T. Laboratories (Ay),Root-10,Liquid,Dasamularista,AY-05-A-23
2960,L.T. Laboratories (Ay),Merit-X,Capsule,Saraswata Churna,AY-05-A-24
2961,L.T. Laboratories (Ay),Neemocap,Capsule,Nimbadi Churna,AY-05-A-25
2962,L.T. Laboratories (Ay),Karpur Ras,Capsule,Karpur Ras,AY-05-A-26
2963,L.T. Laboratories (Ay),Adiflum,Liquid,Amalaki Rasayan,AY-05-A-1
2964,L.T. Laboratories (Ay),Asmacot,Liquid,Kanakasav,AY-05-A-038
2965,L.T. Laboratories (Ay),Luxolit,Liquid,Cassia,AY-05-A-039
2966,L.T. Laboratories (Ay),Painbit,Capsule,Negundu/Vitex,AY-05-A-040
2967,L.T. Laboratories (Ay),Giko-80,Capsule,Ginkgo Biloba,AY-05-A-041
2968,L.T. Laboratories (Ay),Black Cohosh,Capsule,Black Cohosh,AY-05-A-042
2969,L.T. Laboratories (Ay),Afrol,Capsule,Ashwagandha,AY-05-A-043
2970,L.T. Laboratories (Ay),IQL,Capsule,Thankuni 500 mg,AY-05-A-044
2971,L.T. Laboratories (Ay),AT-98,Capsule,Kalamegh,AY-05-A-045
2972,L.T. Laboratories (Ay),Basak,Syrup,Basak,AY-05-A-046
2973,L.T. Laboratories (Ay),Tulsi-L,Liquid,Sage (Bhui Tulsi),AY-05-A-047
2974,L.T. Laboratories (Ay),Jamani Arka,Liquid,Jamani Arka,AY-05-A-048
2975,L.T. Laboratories (Ay),Giko-Vit,Liquid,Ginkgo Biloba,AY-05-A-049
2976,L.T. Laboratories (Ay),Pudinex,Liquid,Qurs Pudina,AY-05-A-050
2977,L.T. Laboratories (Ay),Ultra Fresh,Liquid,Jatamangsi Arka,AY-05-A-051
2978,L.T. Laboratories (Ay),Byecid,Powder,Amlapittantak Churna,AY-05-A-052
2979,L.T. Laboratories (Ay),LT Isabgul Plus,Powder,Ispaghula Husk,AY-05-A-053
2980,L.T. Laboratories (Ay),ACD Powder,Powder,Sukhada Churna,AY-05-A-054
2981,L.T. Laboratories (Ay),Diba-L,Powder,Jambolan / Syzygium,AY-05-A-055
2982,L.T. Laboratories (Ay),Pino-IB,Powder,Qurs Pudina,AY-05-A-056
2983,Lead Pharmaceuticals (Ay),Dreamolead,Capsule,Swapna Bilash,AY-36-A-051
2984,Lead Pharmaceuticals (Ay),Ledotenras,Liquid,Dasamularista (Kasturi),AY-36-A-053
2985,Lead Pharmaceuticals (Ay),Ledoglace,Liquid,Manjisthasav,AY-36-A-056
2986,Lead Pharmaceuticals (Ay),Rubialead,Liquid,Jatayadi Kwath,AY-36-A-057
2987,Lead Pharmaceuticals (Ay),Coleus Oil,Oil (Liquid),Brihat Kasishadya Tila,AY-36-A-061
2988,Lead Pharmaceuticals (Ay),Kalomeghasab,Liquid,Kalameghasav,AY-36-A-001
2989,Lead Pharmaceuticals (Ay),Lidon,Liquid,Rohitakarista,AY-36-A-002
2990,Lead Pharmaceuticals (Ay),Zimolead,Liquid,Mustakarista,AY-36-A-003
2991,Lead Pharmaceuticals (Ay),Zemalead,Ointment,Dadru Dalan,AY-36-A-004
2992,Lead Pharmaceuticals (Ay),Krimolead,Tablet,Krimi Mudgar Ras,AY-36-A-005
2993,Lead Pharmaceuticals (Ay),Coflead,Liquid,Vasakarista / Vasakasav,AY-36-A-006
2994,Lead Pharmaceuticals (Ay),Superlead Plus,Semi-Solid,Sukrasanjibani Modak,AY-36-A-007
2995,Lead Pharmaceuticals (Ay),Ledoferon,Liquid,Louhasav,AY-36-A-008
2996,Lead Pharmaceuticals (Ay),Leucolead,Liquid,Patrangasav,AY-36-A-009
2997,Lead Pharmaceuticals (Ay),Vigolead,Liquid,Sanjivani Rasayan,AY-36-A-010
2998,Lead Pharmaceuticals (Ay),Leadolex,Liquid,Bhimras,AY-36-A-011
2999,Lead Pharmaceuticals (Ay),Ancilead,Powder,Grahani Ballav / Babla,AY-36-A-012
3000,Lead Pharmaceuticals (Ay),Lomitex,Liquid,Mustakadi Kwath,AY-36-A-013
3001,Lead Pharmaceuticals (Ay),Urolead,Liquid,Chandanasav,AY-36-A-014
3002,Lead Pharmaceuticals (Ay),Remoled,Capsule,Brihat Bat Chintamani,AY-36-A-015
3003,Lead Pharmaceuticals (Ay),Rajoled,Tablet,Raja Prabartini Bati,AY-36-A-016
3004,Lead Pharmaceuticals (Ay),Homolead,Capsule,Ratibilas Bati,AY-36-A-017
3005,Lead Pharmaceuticals (Ay),Hazmolead,Tablet,Vaskar Lavan,AY-36-A-018
3006,Lead Pharmaceuticals (Ay),Relead Oil,Oil (Liquid),Ambatari Taila,AY-36-A-019
3007,Lead Pharmaceuticals (Ay),Dentolead,Powder,Dashan Sanskar Churna,AY-36-A-020
3008,Lead Pharmaceuticals (Ay),Hyperlead,Capsule,Mahalaksmi Bilas (Shirorog),AY-36-A-021
3009,Lead Pharmaceuticals (Ay),Peperlead,Tablet,Basantatilak Ras (Kash),AY-36-A-022
3010,Lead Pharmaceuticals (Ay),Metrolead,Tablet,Pijushballi Ras,AY-36-A-023
3011,Lead Pharmaceuticals (Ay),Stimolead,Capsule,Joubansatadal,AY-36-A-024
3012,Lead Pharmaceuticals (Ay),Laxolead,Tablet,Icchabhedi Ras,AY-36-A-025
3013,Lead Pharmaceuticals (Ay),Leadofol,Capsule,Nabayas Louha,AY-36-A-026
3014,Lead Pharmaceuticals (Ay),Vitalead,Capsule,Makardhwaj Rasayan,AY-36-A-027
3015,Lead Pharmaceuticals (Ay),Ledovit,Tablet,Brihat Purnachandra Ras,AY-36-A-028
3016,Lead Pharmaceuticals (Ay),Ledogold,Tablet,Makaradhwaj Ras,AY-36-A-029
3017,Lead Pharmaceuticals (Ay),Dermoled,Ointment,Gandhakadi Malahar / Gandhak Malam,AY-36-A-030
3018,Lead Pharmaceuticals (Ay),Paralead Plus,Tablet,Mritunjoy Ras,AY-36-A-031
3019,Lead Pharmaceuticals (Ay),Leado Oil,Oil (Liquid),Shri Gopal Taila,AY-36-A-032
3020,Lead Pharmaceuticals (Ay),Dialead,Liquid,Jambadyarista,AY-36-A-033
3021,Lead Pharmaceuticals (Ay),Arjunalead,Liquid,Arjunarista,AY-36-A-034
3022,Lead Pharmaceuticals (Ay),Broncolead,Liquid,Kanakasav,AY-36-A-035
3023,Lead Pharmaceuticals (Ay),Gripolead,Liquid,Aravindasav,AY-36-A-036
3024,Lead Pharmaceuticals (Ay),Genton Plus,Liquid,Upasam,AY-36-A-037
3025,Lead Pharmaceuticals (Ay),Leucordia,Liquid,Ashokarista,AY-36-A-038
3026,Lead Pharmaceuticals (Ay),Talen,Powder,Saraswata Churna,AY-36-A-039
3027,Lead Pharmaceuticals (Ay),Nofa Cap,Capsule,Tankan Bati,AY-36-A-040
3028,Lead Pharmaceuticals (Ay),Asonil,Capsule,Swaskaschintamoni,AY-36-A-041
3029,Lead Pharmaceuticals (Ay),Dimicap,Capsule,Bahu Mutrantak Ras,AY-36-A-042
3030,Lead Pharmaceuticals (Ay),Hepex,Capsule,Panchamrita Louha Mandur,AY-36-A-043
3031,Lead Pharmaceuticals (Ay),Capen,Capsule,Nimbadi Churna,AY-36-A-044
3032,Lead Pharmaceuticals (Ay),Ecoral,Capsule,Shibani Bati,AY-36-A-045
3033,Lead Pharmaceuticals (Ay),Gonocap,Capsule,Prameha Setu,AY-36-A-046
3034,Lead Pharmaceuticals (Ay),Vinocol,Liquid,Maha Draksharista,AY-36-A-047
3035,Lead Pharmaceuticals (Ay),Leadoprazole,Capsule,Lilabilas,AY-36-A-048
3036,Lead Pharmaceuticals (Ay),Askion,Capsule,Sanjiban Bati,AY-36-A-049
3037,Lead Pharmaceuticals (Ay),Enmory,Liquid,BrahmiRasayan / Sarswatarista,AY-36-A-050
3038,Lead Pharmaceuticals (Ay),Hemolead,Liquid,Abhayarista,AY-36-A-054
3039,Lead Pharmaceuticals (Ay),Jirokalead,Liquid,Jirakadyarista / Jirakarista,AY-36-A-055
3040,Lead Pharmaceuticals (Ay),LP Suticap,Capsule,Sutashekar Ras,AY-36-A-058
3041,Lead Pharmaceuticals (Ay),LP Lurid,Capsule,Dahantak Ras,AY-36-A-059
3042,Lead Pharmaceuticals (Ay),Ledo Bustoil,Oil (Liquid),Sriparni Taila,AY-36-A-060
3043,Lead Pharmaceuticals (Ay),Leo Hairoil,Oil (Liquid),Laxmibilas Taila,AY-36-A-062
3044,Lion Ayurved Laboratories,Mustakarista,Liquid,Mustakarista,AY-177-A-001
3045,Lion Ayurved Laboratories,Chyabanprash,Modak,Chyabanprash,AY-177-A-002
3046,Lion Ayurved Laboratories,Balarista,Liquid,Balarista,AY-177-A-003
3047,Lion Ayurved Laboratories,Aswagandharista,Liquid,Aswagandharista,AY-177-A-004
3048,Lion Ayurved Laboratories,Arjunarista,Liquid,Arjunarista,AY-177-A-005
3049,Lion Ayurved Laboratories,Amalaki Rasayan,Liquid,Amalaki Rasayan,AY-177-A-006
3050,Lion Ayurved Laboratories,Vasakarista,Liquid,Vasakarista / Vasakasav,AY-177-A-007
3051,Lion Ayurved Laboratories,Saribadyarista,Liquid,Saribadyarista,AY-177-A-008
3052,Lion Ayurved Laboratories,Ashokarista,Liquid,Ashokarista,AY-177-A-009
3053,Lion Ayurved Laboratories,Dasamularista,Liquid,Dasamularista,AY-177-A-010
3054,Lion Ayurved Laboratories,Kalameghasav,Liquid,Kalameghasav,AY-177-A-011
3055,Lion Ayurved Laboratories,Amritarista,Liquid,Amritarista,AY-177-A-012
3056,Lion Ayurved Laboratories,Chandanasav,Liquid,Chandanasav,AY-177-A-013
3057,Lion Ayurved Laboratories,Lakhanarista,Liquid,Lakshanarista,AY-177-A-014
3058,Lion Ayurved Laboratories,Prameiobinda,Liquid,Pramadananda Ras,AY-177-A-015
3059,Lion Ayurved Laboratories,Rohitakarista,Liquid,Rohitakarista,AY-177-A-016
3060,Lion Ayurved Laboratories,Sanjivani Rasayan,Liquid,Sanjivani Rasayan,AY-177-A-017
3061,Lion Ayurved Laboratories,Jambadyarista,Liquid,Jambadyarista,AY-177-A-018
3062,Lion Ayurved Laboratories,Kutajarista,Liquid,Kutajarista,AY-177-A-019
3063,Lion Ayurved Laboratories,Batari Rasayana,Liquid,Batari,AY-177-A-020
3064,Lion Ayurved Laboratories,Mahadraksharista,Liquid,Maha Draksharista,AY-177-A-021
3065,Lion Ayurved Laboratories,Patrangasav,Liquid,Patrangasav,AY-177-A-022
3066,M. M. Ayurvedic (Ay),M-Gano,Powder,Ashwagandha,AY-87-A-063
3067,M. M. Ayurvedic (Ay),M-Trifala,Powder,Trifala Churna,AY-87-A-064
3068,M. M. Ayurvedic (Ay),M-Green,Powder,Green Tea,AY-87-A-065
3069,M. M. Ayurvedic (Ay),M-Thankuni,Powder,Thankuni,AY-87-A-066
3070,M. M. Ayurvedic (Ay),Diales Powder,Powder,Syzygium,AY-87-A-067
3071,M. M. Ayurvedic (Ay),Lagjet,Powder,Isabgul Plane,AY-87-A-068
3072,M. M. Ayurvedic (Ay),Paynex,Tablet,Arshahara Bati,AY-87-A-069
3073,M. M. Ayurvedic (Ay),Chasoraz,Oil (Liquid),Mahabhringaraj Taila,AY-87-A-070
3074,M. M. Ayurvedic (Ay),Gaso-M,Tablet,Mahagni Bati,AY-87-A-071
3075,M. M. Ayurvedic (Ay),M-Saschintamoni,Tablet,Swaskaschintamoni,AY-87-A-072
3076,M. M. Ayurvedic (Ay),Menet,Capsule,Naradiya Mahalaskmi Bilas,AY-87-A-073
3077,M. M. Ayurvedic (Ay),Helencha Shak/Water Cress,Capsule,Water Cress 500 mg,AY-87-A-074
3078,M. M. Ayurvedic (Ay),Haritaki Khanda,Semi-Solid,Haritaki Khanda / Amrita Haritaki,AY-87-A-075
3079,M. M. Ayurvedic (Ay),Sanjibann Modak,Semi-Solid,Sanjiban Modak,AY-87-A-076
3080,M. M. Ayurvedic (Ay),Bhargigur,Semi-Solid,Bhargigur,AY-87-A-077
3081,M. M. Ayurvedic (Ay),Shiba Modak,Semi-Solid,Shiba Modak,AY-87-A-078
3082,M. M. Ayurvedic (Ay),D-Nil,Liquid,Kutajarista,AY-87-A-001
3083,M. M. Ayurvedic (Ay),Iro Plus,Liquid,Louhasav,AY-87-A-002
3084,M. M. Ayurvedic (Ay),Gima-Vit,Liquid,Draksharista,AY-87-A-003
3085,M. M. Ayurvedic (Ay),G-vita,Liquid,Jirakadyarista / Jirakarista,AY-87-A-004
3086,M. M. Ayurvedic (Ay),G-Plex,Liquid,Balarista,AY-87-A-005
3087,M. M. Ayurvedic (Ay),Sarbasuda,Liquid,Saribadyasav,AY-87-A-006
3088,M. M. Ayurvedic (Ay),Shandani,Liquid,Patrangasav,AY-87-A-007
3089,M. M. Ayurvedic (Ay),Shandan,Liquid,Chandanasav,AY-87-A-008
3090,M. M. Ayurvedic (Ay),Licunil,Liquid,Ashokarista,AY-87-A-009
3091,M. M. Ayurvedic (Ay),C-Fever,Liquid,Amritarista,AY-87-A-010
3092,M. M. Ayurvedic (Ay),G-Zyme,Liquid,Mustakarista,AY-87-A-011
3093,M. M. Ayurvedic (Ay),Trifala Plus,Liquid,Rohitakarista,AY-87-A-012
3094,M. M. Ayurvedic (Ay),Sulharon,Powder,Amlapittantak Churna,AY-87-A-013
3095,M. M. Ayurvedic (Ay),G-Vasaka,Liquid,Vasakarista / Vasakasav,AY-87-A-014
3096,M. M. Ayurvedic (Ay),Rotigandha,Liquid,Ashwagandha,AY-87-A-015
3097,M. M. Ayurvedic (Ay),Mahi-27,Liquid,Aravindasav,AY-87-A-016
3098,M. M. Ayurvedic (Ay),G-Liv,Liquid,Kalameghasav,AY-87-A-017
3099,M. M. Ayurvedic (Ay),G-Arjuna,Liquid,Arjunarista,AY-87-A-018
3100,M. M. Ayurvedic (Ay),Roti Tab,Tablet,Ratibilas Bati,AY-87-A-019
3101,M. M. Ayurvedic (Ay),Dia-G,Liquid,Jambadyarista,AY-87-A-020
3102,M. M. Ayurvedic (Ay),V A Z Plus,Liquid,Dasamularista,AY-87-A-021
3103,M. M. Ayurvedic (Ay),H-Care,Tablet,Pravakar Bati,AY-87-A-022
3104,M. M. Ayurvedic (Ay),Kanakasav,Liquid,Kanakasav,AY-87-A-023
3105,M. M. Ayurvedic (Ay),G A Cid,Liquid,Amalaki Rasayan,AY-87-A-024
3106,M. M. Ayurvedic (Ay),Brinia,Liquid,BrahmiRasayan / Sarswatarista,AY-87-A-025
3107,M. M. Ayurvedic (Ay),CD-Nil,Tablet,Kshudabati Bati,AY-87-A-027
3108,M. M. Ayurvedic (Ay),Zamani Ark,Liquid,Jamani Arka,AY-87-A-029
3109,M. M. Ayurvedic (Ay),Indravim,Liquid,Bhimras,AY-87-A-030
3110,M. M. Ayurvedic (Ay),Leuco-G,Tablet,Pradarantak Louha,AY-87-A-031
3111,M. M. Ayurvedic (Ay),Makrotab,Tablet,Makardhwaj Rasayan,AY-87-A-032
3112,M. M. Ayurvedic (Ay),GS-Omi,Tablet,Lilabilas,AY-87-A-033
3113,M. M. Ayurvedic (Ay),GS-Cal,Tablet,Sulantak Churna / Shankhadi Churna,AY-87-A-034
3114,M. M. Ayurvedic (Ay),Amo-D,Tablet,Amasyantak,AY-87-A-035
3115,M. M. Ayurvedic (Ay),Dashan Sanskar Churna,Powder,Dashan Sanskar Churna,AY-87-A-036
3116,M. M. Ayurvedic (Ay),SES Oil,Oil (Liquid),Mahanarayan Taila,AY-87-A-037
3117,M. M. Ayurvedic (Ay),RX Oil,Oil (Liquid),Maha Chandanadi Taila,AY-87-A-038
3118,M. M. Ayurvedic (Ay),Sukrasanjibani Modak,Semi-Solid,Sukrasanjibani Modak,AY-87-A-044
3119,M. M. Ayurvedic (Ay),Chyabanprash,Semi-Solid,Chyabanprash,AY-87-A-046
3120,M. M. Ayurvedic (Ay),Senperi,Capsule,St. John's Wort,AY-87-A-047
3121,M. M. Ayurvedic (Ay),Hi-Nex,Capsule,Black Cohosh,AY-87-A-048
3122,M. M. Ayurvedic (Ay),Priran,Tablet,Brewers Yeast,AY-87-A-049
3123,M. M. Ayurvedic (Ay),Erose,Capsule,Evening Primrose Oil,AY-87-A-050
3124,M. M. Ayurvedic (Ay),Liv-140,Capsule,Milk Thistle 140 mg,AY-87-A-051
3125,M. M. Ayurvedic (Ay),Liv-70,Capsule,Milk Thistle 70 mg,AY-87-A-052
3126,M. M. Ayurvedic (Ay),Zarvit,Tablet,Garlic,AY-87-A-053
3127,M. M. Ayurvedic (Ay),Lactoven,Capsule,Ashwagandha,AY-87-A-054
3128,M. M. Ayurvedic (Ay),U-Rix,Capsule,Gohkshura Seed,AY-87-A-055
3129,M. M. Ayurvedic (Ay),U-Meto,Capsule,Saw Palmetto 160 mg,AY-87-A-056
3130,M. M. Ayurvedic (Ay),Iskina,Capsule,Neem,AY-87-A-057
3131,M. M. Ayurvedic (Ay),GB-50,Capsule,Ginkgo Biloba 60 mg,AY-87-A-058
3132,M. M. Ayurvedic (Ay),GB-120,Capsule,Ginkgo Biloba 120 mg,AY-87-A-059
3133,M. M. Ayurvedic (Ay),Epitide,Capsule,Chirata,AY-87-A-060
3134,M. M. Ayurvedic (Ay),Spireu,Capsule,Spirulina,AY-87-A-061
3135,M. M. Ayurvedic (Ay),G-Set,Capsule,Ginseng,AY-87-A-062
3136,M. M. Ayurvedic (Ay),S. Kamini,Tablet,Kamini Vidravan Ras,AY-87-A-026
3137,M. M. Ayurvedic (Ay),Toncon,Tablet,Brihat Vat Gajangkush,AY-87-A-028
3138,M. M. Ayurvedic (Ay),Life Hundred,Tablet,Joubansatadal,AY-87-A-039
3139,M. M. Ayurvedic (Ay),Diales,Capsule,Bahu Mutrantak Ras,AY-87-A-040
3140,M. M. Ayurvedic (Ay),Nima-G,Capsule,Nimbadi Kwath,AY-87-A-041
3141,M. M. Ayurvedic (Ay),I. B.-Fen,Capsule,Nagendra Bati,AY-87-A-042
3142,M. M. Ayurvedic (Ay),U-T-I,Tablet,Kushabaleha,AY-87-A-043
3143,M. M. Ayurvedic (Ay),Livson,Tablet,Nabayas Louha,AY-87-A-045
3144,M.K Laboratories (Ay),Minam,Liquid,Mustakarista,AY-18-A-001
3145,M.K Laboratories (Ay),Gefera,Liquid,Chandanasav,AY-18-A-002
3146,M.K Laboratories (Ay),Dikus,Liquid,Patrangasav,AY-18-A-003
3147,M.K Laboratories (Ay),Adha,Liquid,Vasakarista / Vasakasav,AY-18-A-010
3148,M.K Laboratories (Ay),Polysta,Liquid,Rohitakarista,AY-18-A-008
3149,M.K Laboratories (Ay),Ordif,Liquid,Balarista,AY-18-A-006
3150,M.K Laboratories (Ay),Sarac,Liquid,Ashokarista,AY-18-A-011
3151,M.K Laboratories (Ay),Allium,Oil (Liquid),Batrakhashi Taila,AY-18-A-007
3152,M.K Laboratories (Ay),Anicum,Ointment,Dadru Dalan,AY-18-A-009
3153,M.K Laboratories (Ay),Latam,Modak,Sukrasanjibani Modak,AY-18-A-004
3154,M.K Laboratories (Ay),Bibor,Ointment,Gandhakadi Malahar / Gandhak Malam,AY-18-A-005
3155,M.K Laboratories (Ay),Brihat Purna Chandra Ras,Tablet,Brihat Purnachandra Ras,AY-18-A-012
3156,M.K Laboratories (Ay),Ratibalias,Tablet,Ratibilas Bati,AY-18-A-013
3157,M.K Laboratories (Ay),Raja Prabartini Bati,Tablet,Raja Prabartini Bati,AY-18-A-014
3158,M.K Laboratories (Ay),Dhatri Louha,Tablet,Dhatri Louha,AY-18-A-015
3159,M.K Laboratories (Ay),Brihat Bat Chintamani,Tablet,Brihat Bat Chintamani,AY-18-A-016
3160,M.K Laboratories (Ay),Amlapittantak Louha,Tablet,Amlapittantak Louha,AY-18-A-017
3161,M.K Laboratories (Ay),Pradarari Ras,Tablet,Pradarari Ras,AY-18-A-018
3162,M.K Laboratories (Ay),Kutaja Bati,Tablet,Kutajaghana Bati/Kutaja Bati,AY-18-A-019
3163,M.K Laboratories (Ay),Narayan Ras,Tablet,Narayan Ras,AY-18-A-020
3164,M.K Laboratories (Ay),Mritunjoy Ras,Tablet,Mritunjoy Ras,AY-18-A-021
3165,M.S. Laboratories (Ay),Lavotex,Liquid,Kalameghasav,AY-76-A-012
3166,M.S. Laboratories (Ay),Lecosave,Liquid,Patrangasav,AY-76-A-002
3167,M.S. Laboratories (Ay),Copex-MS,Liquid,Vasakarista / Vasakasav,AY-76-A-006
3168,M.S. Laboratories (Ay),Dyspan,Liquid,Mustakarista,AY-76-A-009
3169,M.S. Laboratories (Ay),Dyotex-MS,Liquid,Kutajarista,AY-76-A-008
3170,M.S. Laboratories (Ay),Balarist-MS,Liquid,Balarista,AY-76-A-011
3171,M.S. Laboratories (Ay),MS-Vecon,Liquid,Dasamularista,AY-76-A-010
3172,M.S. Laboratories (Ay),Vervita Plus,Liquid,Bhimras,AY-76-A-013
3173,M.S. Laboratories (Ay),Fevazin-MS,Liquid,Amritarista,AY-76-A-001
3174,M.S. Laboratories (Ay),Ferolin,Liquid,Louhasav,AY-76-A-007
3175,M.S. Laboratories (Ay),Glycohal,Liquid,Aravindasav,AY-76-A-003
3176,M.S. Laboratories (Ay),Asmacin,Liquid,Kanakasav,AY-76-A-004
3177,M.S. Laboratories (Ay),Msco-C,Liquid,Chandanasav,AY-76-A-005
3178,M.S. Laboratories (Ay),Gastonine Tab,Tablet,Amlapittantak Louha,AY-76-A-014
