name_of_the_manufacturer,brand_name,dosages_description,generic_name_and_strength,dar,medicine_system,use_for
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Sagladha Ghrita,Semi-Solid,Brihat Chagaladya Ghrita,AY-058-A-036,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Sitakallan Ghrita,Semi-Solid,Sita Kalyan Ghrita,AY-058-A-032,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Kubja Prasarani Taila,Oil (Liquid),Kubja Prasarani Taila,AY-058-A-123,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Kasishadya Tila,Oil (Liquid),Brihat Kasishadya Tila,AY-058-A-221,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Trishati Prosaroni Taila,Oil (Liquid),Trisati Prasarani Taila,AY-058-A-120,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Premeha Taila,Oil (Liquid),Prameha Mihir Taila,AY-058-A-228,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Batraj Taila,Oil (Liquid),Batraj Taila,AY-058-A-107,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Surendra Taila,Oil (Liquid),Bayuchaya Surendra Taila,AY-058-A-116,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Madhyam Narayan Taila,Oil (Liquid),Madhyam Narayan Taila,AY-058-A-225,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Mahabhringaraj Taila,Oil (Liquid),Mahabhringaraj Taila,AY-058-A-219,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Mahamash Taila,Oil (Liquid),Mahamash Taila,AY-058-A-224,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Shri Gopal Taila,Oil (Liquid),Shri Gopal Taila,AY-058-A-114,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Saptaprasta Mahamash Taila,Oil (Liquid),Saptaprasta Mahamash Taila,AY-058-A-111,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Sharbindu Taila,Oil (Liquid),Sharabindu Taila,AY-058-A-115,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Himsagar Taila,Oil (Liquid),Himsagar Taila,AY-058-A-222,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Icchabhedi Ras,Tablet,Icchabhedi Ras,AY-058-A-044,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Karpur Ras,Tablet,Karpur Ras,AY-058-A-174,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Kankayan Gudika,Tablet,Kankayan Gudika,AY-058-A-045,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Kamini Vidravan Ras,Tablet,Kamini Vidravan Ras,AY-058-A-046,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Krishna Chuturmukh,Tablet,Krishna Chaturmukha,AY-058-A-176,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Guduchydi Louha,Tablet,Guduchydi Louha,AY-058-A-151,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Chaturbhuja Ras,Tablet,Chaturbhuja Ras,AY-058-A-049,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Chandramrita Ras,Tablet,Chandramrita Ras,AY-058-A-54,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Chandrangshu Ras,Tablet,Chandrangshu Ras,AY-058-A-051,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Chandraprava Gudika,Tablet,Chandraprabha Gudika,AY-058-A-154,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Chandraprava Batika,Tablet,Chandraprabha Batika,AY-058-A-053,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Chintamoni Chaturmukha,Tablet,Chintamani Chaturmukha,AY-058-A-140,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Tarakeswar Ras,Tablet,Tarakeswar,AY-058-A-055,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Nardiya Mahalaksmi Bilas,Tablet,Naradiya Mahalaskmi Bilas,AY-058-A-060,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Nabayas Louha,Tablet,Nabayas Louha,AY-058-A-056,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Nasta Puspantak Ras,Tablet,Nasta Puspantak Ras,AY-058-A-065,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Pradantak Ras,Tablet,Pradarantak Ras,AY-058-A-062,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Pradarantak Louha,Tablet,Pradarantak Louha,AY-058-A-063,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Prameha Chintamoni,Tablet,Prameha Chintamani,AY-058-A-172,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Vat Gajendra Singha,Tablet,Vat Gajendra Singha,AY-058-A-065,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Basanta Kushumkar Ras,Tablet,Basantakusumakar Ras (Prameha),AY-058-A-067,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Birangadi Louha,Tablet,Biranga Louha,AY-058-A-066,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Agnikumar Ras,Tablet,Brihat Agnikumar Ras (Agnimandaya),AY-058-A-070,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Khadir Bati,Tablet,Brihat Khadir Batika,AY-058-A-074,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Chandradya Makardawja,Tablet,Brihat Chandrodaya Makardwaja,AY-058-A-069,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Purnachandra Ras,Tablet,Brihat Purnachandra Ras,AY-058-A-075,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Bangshar,Tablet,Brihat Bangeswar,AY-058-A-073,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Vat Gajangkush,Tablet,Brihat Vat Gajangkush,AY-058-A-077,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brohat bat Chintamani,Tablet,Brihat Bat Chintamani,AY-058-A-076,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Sarvajwar Har Louha,Tablet,Brihat Sarvajwar Har Louha,AY-058-A-078,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Somnath Ras,Tablet,Brihat Somnath Ras,AY-058-A-083,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Makardwaj Ras,Tablet,Makaradhwaj Ras,AY-058-A-084,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Pittantak Ras,Tablet,Pittantak Ras,AY-058-A-155,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Maharaj Nripatiballiav,Tablet,Maharaj Nripatiballiav,AY-058-A-089,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Mahasankha Bati,Tablet,Mahasankha Bati,AY-058-A-090,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Manikya Ras,Tablet,Manikya Ras,AY-058-A-091,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Mehamudgar,Tablet,Meha Mudgar,AY-058-A-092,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Jakridhari Louha,Tablet,Jakridari Louha,AY-058-A-088,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Jogendra Ras,Tablet,Jogendra Ras,AY-058-A-093,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Raja Prabartini Bati,Tablet,Raja Prabartini Bati,AY-058-A-094,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Rasraj Ras,Tablet,Rasaraj Ras,AY-058-A-095,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Sulraj Louha,Tablet,Sularaj Louha,AY-058-A-147,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Swaskaschintamoni,Tablet,Swaskaschintamoni,AY-058-A-222,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Slasma Sailendra Ras,Tablet,Slesma Sailendra Ras,AY-058-A-133,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Swalpa Chandrodaya makardwaj,Tablet,Swalpa Chandrodaya Makardwaj,AY-058-A-105,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Saribadi Bati,Tablet,Saribadi Bati,AY-058-A-103,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Hemnath Ras,Tablet,Hemnath Ras,AY-058-A-161,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Makardwaja,Tablet,Makardwaja,AY-058-A-039,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Swarna Sindur,Tablet,Swarna Sindur,AY-058-A-040,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Sidha Makardwaja,Tablet,Sidha Makardwaja,AY-058-A-041,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Saragun Balijarita Makardwaja,Tablet,Saraguna Balijarita Makardwaja,AY-058-A-042,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Kushabaleha,Semi-Solid,Kushabaleha,AY-058-A-031,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Chyabanprash,Semi-Solid,Chyabanprash,AY-058-A-028,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Dhatri Louha,Tablet,Dhatri Louha,AY-058-A-189,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Kutajabaleha,Semi-Solid,Kutajabaleha,AY-058-A-178,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Jirakadya Modak,Semi-Solid,Brihat Jirakadya Modak,AY-058-A-030,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Basabaleha,Semi-Solid,Brihat Basabaleha,AY-058-A-177,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Singhanad Guggulu,Semi-Solid,Brihat Singhanad Guggulu,AY-058-A-190,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Brihat Jogaraj Guggulu,Semi-Solid,Brihat Jogaraj Guggulu,AY-058-A-182,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Maharshonpinda,Semi-Solid,Maharasonpinda,AY-058-A-183,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Sukrasanjibani Modak,Semi-Solid,Sukrasanjibani Modak,AY-058-A-035,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Soubhagyashunti Modak,Semi-Solid,Soubhagyashunthi Modak,AY-058-A-184,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Haritaki Kandha,Semi-Solid,Haritaki Khanda / Amrita Haritaki,AY-085-A-029,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Haridra Kandha,Semi-Solid,Haridradi Kwath,AY-058-A-181,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Abipattikar Churna,Powder,Abipattikar Churna,AY-058-A-213,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Astanga Laban,Powder,Astanga Lavan,AY-058-A-212,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Talashadi Churna,Powder,Talishadi Churna,AY-085-A-208,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Vaskar Laban,Powder,Vaskar Lavan,AY-058-A-211,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Suvra Parpati,Tablet,Suvra Parpati,AY-058-A-209,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Hingastak Churna,Powder,Hingastak Churna,AY-058-A-215,Ayurvedic,Not Specified
KUNDESHWARI AUSHADHALAYA LTD (AY),Chandna,Powder,Abala Sudha,AY-058-A-236,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Livoguard,Liquid,Kalameghasav,AY-05-A-2,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Digitac,Liquid,Mustakarista,AY-05-A-3,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Amocef,Liquid,Kutajarista,AY-05-A-4,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Cofidex,Liquid,Vasakarista / Vasakasav,AY-05-A-5,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Fema,Liquid,Ashokarista,AY-05-A-6,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Megaplex,Liquid,Balarista,AY-05-A-7,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Cardiguard,Liquid,Arjunarista,AY-05-A-8,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Ferolead,Liquid,Louhasav,AY-05-A-9,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Heptadil-Plus,Liquid,Rohitakarista,AY-05-A-10,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),X-Trum,Capsule,Brihat Purnachandra Ras,AY-05-A-11,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Erecto-forte,Capsule,Kamini Vidravan Ras,AY-05-A-12,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),AD-R,Capsule,Raja Prabartini Bati,AY-05-A-13,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Amozid,Capsule,Maharaj Nripatiballiav,AY-05-A-14,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Rapid,Capsule,Vat Gajangkus,AY-05-A-15,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),L T Gold,Capsule,Nabayas Louha,AY-05-A-16,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Herbo-Zole,Capsule,Mahasankha Bati,AY-05-A-17,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Lax,Capsule,Icchabhedi Ras,AY-05-A-18,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Hebro-Forte,Semi-Solid,Sukrasanjibani Modak,AY-05-A-19,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Eureka Oil,Oil (Liquid),Shri Gopal Taila,AY-05-A-20,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Lectosafe,Capsule,Pradarantak Louha,AY-05-A-21,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Uro,Liquid,Chandanasav,AY-05-A-22,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Root-10,Liquid,Dasamularista,AY-05-A-23,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Merit-X,Capsule,Saraswata Churna,AY-05-A-24,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Neemocap,Capsule,Nimbadi Churna,AY-05-A-25,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Karpur Ras,Capsule,Karpur Ras,AY-05-A-26,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Adiflum,Liquid,Amalaki Rasayan,AY-05-A-1,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Asmacot,Liquid,Kanakasav,AY-05-A-038,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Luxolit,Liquid,Cassia,AY-05-A-039,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Painbit,Capsule,Negundu/Vitex,AY-05-A-040,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Giko-80,Capsule,Ginkgo Biloba,AY-05-A-041,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Black Cohosh,Capsule,Black Cohosh,AY-05-A-042,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Afrol,Capsule,Ashwagandha,AY-05-A-043,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),IQL,Capsule,Thankuni 500 mg,AY-05-A-044,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),AT-98,Capsule,Kalamegh,AY-05-A-045,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Basak,Syrup,Basak,AY-05-A-046,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Tulsi-L,Liquid,Sage (Bhui Tulsi),AY-05-A-047,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Jamani Arka,Liquid,Jamani Arka,AY-05-A-048,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Giko-Vit,Liquid,Ginkgo Biloba,AY-05-A-049,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Pudinex,Liquid,Qurs Pudina,AY-05-A-050,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Ultra Fresh,Liquid,Jatamangsi Arka,AY-05-A-051,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Byecid,Powder,Amlapittantak Churna,AY-05-A-052,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),LT Isabgul Plus,Powder,Ispaghula Husk,AY-05-A-053,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),ACD Powder,Powder,Sukhada Churna,AY-05-A-054,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Diba-L,Powder,Jambolan / Syzygium,AY-05-A-055,Ayurvedic,Not Specified
L.T. LABORATORIES (AY),Pino-IB,Powder,Qurs Pudina,AY-05-A-056,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Dreamolead,Capsule,Swapna Bilash,AY-36-A-051,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Ledotenras,Liquid,Dasamularista (Kasturi),AY-36-A-053,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Ledoglace,Liquid,Manjisthasav,AY-36-A-056,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Rubialead,Liquid,Jatayadi Kwath,AY-36-A-057,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Coleus Oil,Oil (Liquid),Brihat Kasishadya Tila,AY-36-A-061,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Kalomeghasab,Liquid,Kalameghasav,AY-36-A-001,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Lidon,Liquid,Rohitakarista,AY-36-A-002,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Zimolead,Liquid,Mustakarista,AY-36-A-003,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Zemalead,Ointment,Dadru Dalan,AY-36-A-004,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Krimolead,Tablet,Krimi Mudgar Ras,AY-36-A-005,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Coflead,Liquid,Vasakarista / Vasakasav,AY-36-A-006,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Superlead Plus,Semi-Solid,Sukrasanjibani Modak,AY-36-A-007,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Ledoferon,Liquid,Louhasav,AY-36-A-008,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Leucolead,Liquid,Patrangasav,AY-36-A-009,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Vigolead,Liquid,Sanjivani Rasayan,AY-36-A-010,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Leadolex,Liquid,Bhimras,AY-36-A-011,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Ancilead,Powder,Grahani Ballav / Babla,AY-36-A-012,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Lomitex,Liquid,Mustakadi Kwath,AY-36-A-013,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Urolead,Liquid,Chandanasav,AY-36-A-014,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Remoled,Capsule,Brihat Bat Chintamani,AY-36-A-015,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Rajoled,Tablet,Raja Prabartini Bati,AY-36-A-016,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Homolead,Capsule,Ratibilas Bati,AY-36-A-017,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Hazmolead,Tablet,Vaskar Lavan,AY-36-A-018,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Relead Oil,Oil (Liquid),Ambatari Taila,AY-36-A-019,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Dentolead,Powder,Dashan Sanskar Churna,AY-36-A-020,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Hyperlead,Capsule,Mahalaksmi Bilas (Shirorog),AY-36-A-021,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Peperlead,Tablet,Basantatilak Ras (Kash),AY-36-A-022,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Metrolead,Tablet,Pijushballi Ras,AY-36-A-023,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Stimolead,Capsule,Joubansatadal,AY-36-A-024,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Laxolead,Tablet,Icchabhedi Ras,AY-36-A-025,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Leadofol,Capsule,Nabayas Louha,AY-36-A-026,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Vitalead,Capsule,Makardhwaj Rasayan,AY-36-A-027,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Ledovit,Tablet,Brihat Purnachandra Ras,AY-36-A-028,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Ledogold,Tablet,Makaradhwaj Ras,AY-36-A-029,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Dermoled,Ointment,Gandhakadi Malahar / Gandhak Malam,AY-36-A-030,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Paralead Plus,Tablet,Mritunjoy Ras,AY-36-A-031,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Leado Oil,Oil (Liquid),Shri Gopal Taila,AY-36-A-032,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Dialead,Liquid,Jambadyarista,AY-36-A-033,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Arjunalead,Liquid,Arjunarista,AY-36-A-034,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Broncolead,Liquid,Kanakasav,AY-36-A-035,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Gripolead,Liquid,Aravindasav,AY-36-A-036,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Genton Plus,Liquid,Upasam,AY-36-A-037,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Leucordia,Liquid,Ashokarista,AY-36-A-038,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Talen,Powder,Saraswata Churna,AY-36-A-039,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Nofa Cap,Capsule,Tankan Bati,AY-36-A-040,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Asonil,Capsule,Swaskaschintamoni,AY-36-A-041,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Dimicap,Capsule,Bahu Mutrantak Ras,AY-36-A-042,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Hepex,Capsule,Panchamrita Louha Mandur,AY-36-A-043,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Capen,Capsule,Nimbadi Churna,AY-36-A-044,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Ecoral,Capsule,Shibani Bati,AY-36-A-045,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Gonocap,Capsule,Prameha Setu,AY-36-A-046,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Vinocol,Liquid,Maha Draksharista,AY-36-A-047,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Leadoprazole,Capsule,Lilabilas,AY-36-A-048,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Askion,Capsule,Sanjiban Bati,AY-36-A-049,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Enmory,Liquid,BrahmiRasayan / Sarswatarista,AY-36-A-050,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Hemolead,Liquid,Abhayarista,AY-36-A-054,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Jirokalead,Liquid,Jirakadyarista / Jirakarista,AY-36-A-055,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),LP Suticap,Capsule,Sutashekar Ras,AY-36-A-058,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),LP Lurid,Capsule,Dahantak Ras,AY-36-A-059,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Ledo Bustoil,Oil (Liquid),Sriparni Taila,AY-36-A-060,Ayurvedic,Not Specified
LEAD PHARMACEUTICALS (AY),Leo Hairoil,Oil (Liquid),Laxmibilas Taila,AY-36-A-062,Ayurvedic,Not Specified
LION AYURVED LABORATORIES,Mustakarista,Liquid,Mustakarista,AY-177-A-001,Ayurvedic,Not Specified
LION AYURVED LABORATORIES,Chyabanprash,Modak,Chyabanprash,AY-177-A-002,Ayurvedic,Not Specified
LION AYURVED LABORATORIES,Balarista,Liquid,Balarista,AY-177-A-003,Ayurvedic,Not Specified
LION AYURVED LABORATORIES,Aswagandharista,Liquid,Aswagandharista,AY-177-A-004,Ayurvedic,Not Specified
LION AYURVED LABORATORIES,Arjunarista,Liquid,Arjunarista,AY-177-A-005,Ayurvedic,Not Specified
LION AYURVED LABORATORIES,Amalaki Rasayan,Liquid,Amalaki Rasayan,AY-177-A-006,Ayurvedic,Not Specified
LION AYURVED LABORATORIES,Vasakarista,Liquid,Vasakarista / Vasakasav,AY-177-A-007,Ayurvedic,Not Specified
LION AYURVED LABORATORIES,Saribadyarista,Liquid,Saribadyarista,AY-177-A-008,Ayurvedic,Not Specified
LION AYURVED LABORATORIES,Ashokarista,Liquid,Ashokarista,AY-177-A-009,Ayurvedic,Not Specified
LION AYURVED LABORATORIES,Dasamularista,Liquid,Dasamularista,AY-177-A-010,Ayurvedic,Not Specified
LION AYURVED LABORATORIES,Kalameghasav,Liquid,Kalameghasav,AY-177-A-011,Ayurvedic,Not Specified
LION AYURVED LABORATORIES,Amritarista,Liquid,Amritarista,AY-177-A-012,Ayurvedic,Not Specified
