name_of_the_manufacturer,brand_name,dosages_description,generic_name_and_strength,dar,medicine_system,use_for
M S LABORATORIES (UNANI),Pinotol,Capsule,Qurs Mulayin,U-88-A-031,Unani,Not Specified
M S LABORATORIES (UNANI),Tilion,Capsule,Rehmania,U-88-A-032,Unani,Not Specified
M S LABORATORIES (UNANI),Purolin,Capsule,Spirulina 500 mg,U-88-A-033,Unani,Not Specified
M S LABORATORIES (UNANI),Bilogen,Capsule,Ginkgo Biloba,U-88-A-034,Unani,Not Specified
M S LABORATORIES (UNANI),Promedi,Capsule,Habb-e Papita,U-88-A-035,Unani,Not Specified
M S LABORATORIES (UNANI),Mino-DS,Powder,Nimak Shaikhur Rayees,U-88-A-036,Unani,Not Specified
M S LABORATORIES (UNANI),Rose Con,Liquid,Arq Lahsun,U-88-A-037,Unani,Not Specified
M S LABORATORIES (UNANI),MS Angur,Liquid,Sharbat Angoor,U-88-A-038,Unani,Not Specified
M S LABORATORIES (UNANI),MS Amrud,Liquid,Sharbat Amrood,U-88-A-039,Unani,Not Specified
M S LABORATORIES (UNANI),MS Mukkabi,Liquid,Sharbat Muqavvi,U-88-A-040,Unani,Not Specified
M S LABORATORIES (UNANI),MS Dimagi,Liquid,Sharbat Dimaghi,U-88-A-041,Unani,Not Specified
M S LABORATORIES (UNANI),Multinid,Ointment,Marham Ajeeb,U-088-A-002,Unani,Not Specified
M S LABORATORIES (UNANI),Roven-M,Liquid,Sharbat Ejaz,U-088-A-003,Unani,Not Specified
M S LABORATORIES (UNANI),Urosol,Liquid,Sharbat Buzuri,U-088-A-004,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Mabcin,Liquid,Sharbat Misali,U-259-A-008,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Mablax,Liquid,Sharbat Jinsin,U-259-A-009,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Likra,Liquid,Sharbat Sailan,U-259-A-010,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Musaffi,Liquid,Sharbat Musaffi,U-259-A-011,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Lasid,Liquid,Sharbat Laxafig,U-259-A-012,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Bevagain,Liquid,Sharbat Seb,U-259-A-014,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Peuton,Liquid,Sharbat Mavez,U-259-A-015,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Mabculi,Liquid,Sharbat Santara,U-259-A-016,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Nishit,Capsule,Habb-e Nishat,U-259-A-017,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Pointx,Capsule,Habb-e Munish,U-259-A-018,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Maboltra,Capsule,Qurs Muqavvi Khas,U-259-A-019,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Mailax,Capsule,Qurs Rehmin,U-259-A-020,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Arthaten,Capsule,Habb-e Suranjan,U-259-A-021,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Bipratid,Capsule,Habb-e Yarqan,U-259-A-013,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Orange Tank,Powder,Aab-e Namak Shireen,U-259-A-030,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Paraci DX,Tablet,Qurs Infuza,U-259-A-031,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Daly Care,Tablet,Qurs Ziabit,U-259-A-032,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Multi Grain,Tablet,Qurs Pudina,U-259-A-033,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Mabcal DX,Tablet,Kushta Khare Mohra,U-259-A-034,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Mabtram Gold,Tablet,Habb-e Tinkar,U-259-A-035,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Habbe Madar,Tablet,Habb-e Madar,U-259-A-036,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Mabcovit Plus,Tablet,Habb-e Mushahhi,U-259-A-037,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Mablo-20,Capsule,Qurs Kamuni,U-259-A-038,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Novojotno,Oil (Liquid),Rowghan Amla,U-259-A-039,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Arq Ajeeb,Liquid,Arq Ajeeb,U-259-A-001,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Sharbat Belgiri,Liquid,Sharbat Belgiri,U-259-A-002,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Sharbat Ejaz,Liquid,Sharbat Ejaz,U-259-A-003,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Arq Bukhar,Liquid,Arq Bukhar,U-259-A-005,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Sharbat Hazmina,Liquid,Sharbat Hazmina,U-259-A-006,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Sharbat Deenar,Liquid,Sharbat Deenar,U-259-A-007,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Aricton,Liquid,Sharbat Angoor,U-259-A-022,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Wanplex,Liquid,Sharbat Jist,U-259-A-024,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Ibte,Liquid,Sharbat Nisa,U-259-A-025,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Virochok,Liquid,Sharbat Dimaghi,U-259-A-026,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Lariva,Liquid,Sharbat Sehat-Afza,U-259-A-027,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Sumatra Benzoin,Hand Sanitizer,Sumatra Benzoin,U-259-A-028,Unani,Not Specified
MABCO LABORATORIES UNANI LTD.,Sage Cleanser,Hand Sanitizer,Sage Cleanser,U-259-A-029,Unani,Not Specified
MAISAN LABORATORY (UNANI,Badian,Liquid,Sharbat Badian,U-58-A-1,Unani,Not Specified
MAISAN LABORATORY (UNANI,Maicof,Liquid,Sharbat Sadar,U-58-A-3,Unani,Not Specified
MAISAN LABORATORY (UNANI,Maisann Malta,Liquid,Sharbat Seb,U-58-A-12,Unani,Not Specified
MAISAN LABORATORY (UNANI,Herbal Tonic,Liquid,Sharbat Faulad,U-58-A-5,Unani,Not Specified
MAISAN LABORATORY (UNANI,Maile,Liquid,Sharbat Niswan,U-58-A-6,Unani,Not Specified
MAISAN LABORATORY (UNANI,Hajmina M,Liquid,Sharbat Hazmina,U-58-A-7,Unani,Not Specified
MAISAN LABORATORY (UNANI,Maisan Kalojam,Liquid,Sharbat Gaozaban,U-58-A-8,Unani,Not Specified
MAISAN LABORATORY (UNANI,Belgeri M,Liquid,Sharbat Belgiri,U-58-A-9,Unani,Not Specified
MAISAN LABORATORY (UNANI,Buzuri M,Liquid,Sharbat Buzuri,U-58-A-10,Unani,Not Specified
MAISAN LABORATORY (UNANI,Dinar M,Liquid,Sharbat Deenar,U-58-A-11,Unani,Not Specified
MAISAN LABORATORY (UNANI,Habb-e Sual M,Tablet,Habb-e Sual,U-58-A-4,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Man M-Fit,Liquid,Sharbat Mavez,U-64-A-015,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Amloki,Liquid,Sharbat Amla,U-64-A-016,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Man M-Vit,Liquid,Sharbat Gaozaban,U-64-A-017,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Bedana,Liquid,Sharbat Amrood,U-64-A-019,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Manplex,Liquid,Sharbat Misali,U-64-A-020,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Tulsi,Liquid,Sharbat Tulsi,U-64-A-018,Unani,Not Specified
MANHEART LABORATORIES (UNANI),M-Angur,Liquid,Sharbat Angoor,U-64-A-021,Unani,Not Specified
MANHEART LABORATORIES (UNANI),M-Ton,Liquid,Sharbat Dimaghi,U-64-A-022,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Habbe Madar,Capsule,Habb-e Madar,U-64-A-023,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Munish,Capsule,Habb-e Munish,U-64-A-024,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Calcivon,Capsule,Kushta Khare Mohra,U-64-A-025,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Nishat,Capsule,Habb-e Nishat,U-64-A-026,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Man Fruti,Powder,Aab-e Namak Shireen,U-64-A-027,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Tooth Clean,Powder,Sanoon Babla,U-64-A-028,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Pain Bum,Malam,Marham Ajeeb,U-64-A-029,Unani,Not Specified
MANHEART LABORATORIES (UNANI),M-Cofsa,Liquid,Sharbat Sadar,U-064-A-001,Unani,Not Specified
MANHEART LABORATORIES (UNANI),M-Ron,Liquid,Sharbat Faulad,U-064-A-002,Unani,Not Specified
MANHEART LABORATORIES (UNANI),MH-Zyme,Liquid,Arq Hazim,U-064-A-003,Unani,Not Specified
MANHEART LABORATORIES (UNANI),M-Liver Guard,Liquid,Sharbat Deenar,U-064-A-004,Unani,Not Specified
MANHEART LABORATORIES (UNANI),M-Alkali,Liquid,Sharbat Buzuri,U-064-A-005,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Manx-30,Capsule,Habb-e Ambar Momiyaee,U-64-A-007,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Man-Hormoin,Capsule,Habb-e Mumsik,U-64-A-008,Unani,Not Specified
MANHEART LABORATORIES (UNANI),M-Dysent,Capsule,Qurs Pechish,U-64-A-009,Unani,Not Specified
MANHEART LABORATORIES (UNANI),M-Pain-R,Capsule,Habb-e Suranjan,U-64-A-010,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Mansin,Liquid,Sharbat Jinsin,U-64-A-011,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Man-ton,Liquid,Sharbat Seb,U-64-A-012,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Aowrin,Liquid,Sharbat Niswan,U-64-A-013,Unani,Not Specified
MANHEART LABORATORIES (UNANI),Zinpip,Liquid,Sharbat Hazmina,U-64-A-014,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Septovit,Liquid,Sharbat Seb,U-022-A-007,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Sufoof Zulfi,Powder,Sufoof Zulfi,U-022-A-054,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Sharbat Ejaz,Liquid,Sharbat Ejaz,U-022-A-055,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Sharbat Misali,Liquid,Sharbat Misali,U-022-A-056,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Sharbat Hayateen Murakkab,Liquid,Sharbat Hayateen Murakkab,U-022-A-057,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Habbe Hayateen Murakkab Jaw,Capsule,Habb-e Hayateen Murakkab Jawahirdar,U-022-A-058,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Qurs Imsaki,Capsule,Qurs Imsaki,U-022-A-059,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Qurs Muhazzil,Capsule,Qurs Muhazzil,U-022-A-060,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Kusta Khare Mohra,Capsule,Kushta Khare Mohra,U-022-A-061,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Qurs Ziabit,Capsule,Qurs Ziabit,U-022-A-062,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Sufoof Amla,Powder,Sufoof Amla,U-022-A-064,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Rowghan Kadu/Pumkin,Oil (Liquid),Rowghan Kadu / Pumpkin Oil,U-022-A-067,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Tila Mushki,Ointment,Tila Mushki,U-022-A-068,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Aspartab,Tablet,Qurs Ziabit,U-022-A-074,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Baditab,Tablet,Habb-e Bawaseer Badi,U-022-A-075,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Pilon-B,Tablet,Habb-e Bawaseer Damavi,U-022-A-076,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Minatab,Tablet,Qurs Rehmin,U-022-A-077,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Dysotab,Tablet,Qurs Pechish,U-022-A-078,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Constapen Tab,Tablet,Qurs Mulayin,U-022-A-079,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Rematin,Tablet,Qurs Awja,U-022-A-080,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Paratab,Tablet,Habb-e Azaraqi,U-022-A-082,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Suzakon,Tablet,Habb-e Suzak,U-022-A-083,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Calboson,Tablet,Kushta Khare Mohra,U-022-A-084,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Zynex Syrup,Liquid,Arq Zeera,U-022-A-001,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Babison,Liquid,Sharbat Atfal,U-022-A-002,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Citron Syrup,Liquid,Sharbat Santara,U-022-A-003,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Hormozin Syrup,Liquid,Sharbat Jinsin,U-022-A-005,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Macorex Syrup,Liquid,Sharbat Khansina,U-022-A-006,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Axin,Ointment,Marham Aramin,U-022-A-008,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Mancid Syrup,Liquid,Sufoof Humuzin,U-022-A-009,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Heptoson Syrup,Liquid,Sharbat Chylosin,U-022-A-010,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Sarsin Syrup,Liquid,Sharbat Musaffi,U-022-A-011,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Anthel Syrup,Liquid,Sharbat Kirmin,U-022-A-012,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Algin Drop,Liquid,Arq Ajeeb,U-022-A-013,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Femola,Liquid,Sharbat Niswan,U-022-A-014,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Betaglobin,Liquid,Sharbat Faulad,U-022-A-015,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Dyson Syrup,Liquid,Sharbat Belgiri,U-022-A-016,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Mansolin,Liquid,Arq Lahsun,U-022-A-017,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Mantex Syrup,Liquid,Sharbat Amla,U-022-A-020,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Manzyme,Liquid,Sharbat Karmina,U-022-A-021,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Jhilik Tooth,Powder,Sanoon Babla,U-022-A-023,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Vital,Semi-Solid,Majoon Jalinoos Luluvi,U-022-A-024,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Hinkeshi,Oil (Liquid),Rowghan Amla,U-022-A-025,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Sustina,Capsule,Habb-e Ambar Momiyaee,U-022-A-026,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Rhemalgin,Capsule,Habb-e Suranjan,U-022-A-027,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Tribulex,Liquid,Sharbat Buzuri,U-022-A-028,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Pepnol,Liquid,Arq Nankha,U-022-A-029,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Biloson,Liquid,Sharbat Deenar,U-022-A-030,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Sparin,Liquid,Sharbat Jiryani,U-022-A-031,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Flaton,Liquid,Arq Bukhar,U-022-A-032,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Tonus,Liquid,Arq Lahmina,U-022-A-033,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Kastin,Semi-Solid,Etrifal Kashnizi,U-022-A-034,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Termilex,Semi-Solid,Etrifal Ustukhudus,U-022-A-035,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Lanason,Semi-Solid,Majoon Lana,U-022-A-036,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Oshaben,Semi-Solid,Majoon Ushba,U-022-A-037,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Nusalin,Semi-Solid,Jowarish Jalinoos,U-022-A-038,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Bitazem,Semi-Solid,Jawarish Bisbasa,U-022-A-039,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Hepolin,Semi-Solid,Majoon Dabeedul Ward,U-022-A-040,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Falason,Semi-Solid,Majoon Falasefa,U-022-A-041,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Nospot,Ointment,Zimad Mahasa,U-022-A-042,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Licoson,Capsule,Qurs Rehmin,U-022-A-043,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Scason,Ointment,Marham Kharish,U-022-A-046,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Neemoson,Oil (Liquid),Rowghan Neem / Neem Oil,U-022-A-047,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Constapen,Capsule,Qurs Mulayin,U-022-A-048,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Remalson,Capsule,Qurs Awja,U-022-A-049,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Piloson,Capsule,Habb-e Bawaseer Badi,U-022-A-050,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Gonorin,Capsule,Habb-e Suzak,U-022-A-051,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Pilon,Capsule,Habb-e Bawaseer Damavi,U-022-A-052,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Palsid,Capsule,Habb-e Azaraqi,U-022-A-053,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Shefarin,Capsule,Habb-e Shefa,U-022-A-054,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Manvicap,Capsule,Habb-e Nishat,U-022-A-055,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Dysocap,Capsule,Qurs Pechish,U-022-A-056,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Glyson,Powder,Sufoof Glycin,U-022-A-044,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Barson,Ointment,Zimad Bars,U-022-A-045,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Slimatab,Tablet,Qurs Muhazzil,U-022-A-073,Unani,Not Specified
MANSONS LABORATORIES (UNANI),Paratab,Capsule,Habb-e Papita,U-022-A-081,Unani,Not Specified
MARKO UNANI PHARMA,Majoon Arad-e Khurma,Semi-Solid,Majoon Arad-e Khurma,U-013-A-003,Unani,Not Specified
MARKO UNANI PHARMA,Muqavvi Khas,Tablet,Qurs Muqavvi Khas,U-013-A-009,Unani,Not Specified
MARKO UNANI PHARMA,Qurs Deedan,Tablet,Qurs Deedan,U-013-A-030,Unani,Not Specified
MARKO UNANI PHARMA,Qurs Pech,Tablet,Qurs Pechish,U-013-A-031,Unani,Not Specified
MARKO UNANI PHARMA,Qurs Pudina,Tablet,Qurs Pudina,U-013-A-032,Unani,Not Specified
MARKO UNANI PHARMA,Qurs Kamuni,Tablet,Qurs Kamuni,U-013-A-033,Unani,Not Specified
MARKO UNANI PHARMA,Habbe Jiryan,Tablet,Habb-e Jiryan,U-013-A-034,Unani,Not Specified
MARKO UNANI PHARMA,Bawaseer Damavi,Tablet,Habb-e Bawaseer Damavi,U-013-A-035,Unani,Not Specified
MARKO UNANI PHARMA,Sharbat Faulad,Liquid,Sharbat Faulad,U-013-A-36,Unani,Not Specified
MARKO UNANI PHARMA,Cilata,Liquid,Sharbat Santara,U-013-A-037,Unani,Not Specified
MARKO UNANI PHARMA,Majoon Lana,Semi-Solid,Majoon Lana,U-013-A-038,Unani,Not Specified
MARKO UNANI PHARMA,Marham Azib,Ointment,Marham Ajeeb,U-013-A-001,Unani,Not Specified
MARKO UNANI PHARMA,Rowgan Surka,Oil (Liquid),Rowghan Surkh,U-013-A-002,Unani,Not Specified
MARKO UNANI PHARMA,Marham Jadid,Semi-Solid,Marham Jadeed,U-013-A-004,Unani,Not Specified
MARKO UNANI PHARMA,M Hazmina,Liquid,Sharbat Hazmina,U-013-A-005,Unani,Not Specified
MARKO UNANI PHARMA,Habbe Nisat,Tablet,Habb-e Nishat,U-013-A-006,Unani,Not Specified
MARKO UNANI PHARMA,Kurs Safe,Tablet,Qurs Shafi,U-013-A-007,Unani,Not Specified
MARKO UNANI PHARMA,Kurs Zeabith,Tablet,Qurs Ziabit,U-013-A-008,Unani,Not Specified
MARKO UNANI PHARMA,Mucab Kus,Liquid,Sharbat Muqavvi,U-013-A-009,Unani,Not Specified
MARKO UNANI PHARMA,Mojaz,Liquid,Sharbat Ejaz,U-013-A-010,Unani,Not Specified
MARKO UNANI PHARMA,Msin,Liquid,Sharbat Jinsin,U-013-A-011,Unani,Not Specified
MARKO UNANI PHARMA,Habbe Marwareedi,Tablet,Habb-e Marwareedi,U-013-A-012,Unani,Not Specified
MARKO UNANI PHARMA,Ambor Momjiyaee,Tablet,Habb-e Ambar Momiyaee,U-013-A-013,Unani,Not Specified
MARKO UNANI PHARMA,Habbe Bawaseer Badi,Tablet,Habb-e Bawaseer Badi,U-013-A-014,Unani,Not Specified
MARKO UNANI PHARMA,Habbe Kabed Nausadare,Tablet,Habb-e Kabid Naushadri,U-013-A-015,Unani,Not Specified
MARKO UNANI PHARMA,Habbe Azarike,Tablet,Habb-e Azaraqi,U-013-A-016,Unani,Not Specified
MARKO UNANI PHARMA,Habbe Tinkar,Tablet,Habb-e Tinkar,U-013-A-017,Unani,Not Specified
MARKO UNANI PHARMA,Habbe Sefa,Tablet,Habb-e Shefa,U-013-A-018,Unani,Not Specified
MARKO UNANI PHARMA,Kusta Klue,Powder,Kushta Qalyee,U-013-A-019,Unani,Not Specified
MARKO UNANI PHARMA,Sharbat Luxafig,Liquid,Sharbat Laxafig,U-013-A-020,Unani,Not Specified
MARKO UNANI PHARMA,Sarbat Musaffi,Liquid,Sharbat Musaffi,U-013-A-021,Unani,Not Specified
MARKO UNANI PHARMA,MoBaby,Liquid,Sharbat Atfal,U-013-A-022,Unani,Not Specified
MARKO UNANI PHARMA,Diadysen,Liquid,Sharbat Belgiri,U-013-A-023,Unani,Not Specified
MARKO UNANI PHARMA,Moliv,Liquid,Sharbat Deenar,U-013-A-024,Unani,Not Specified
MARKO UNANI PHARMA,Sharbat Seb,Liquid,Sharbat Seb,U-013-A-025,Unani,Not Specified
MARKO UNANI PHARMA,Daily Vita,Liquid,Sharbat Misali,U-013-A-026,Unani,Not Specified
MARKO UNANI PHARMA,Humuzin Suspension,Liquid,Sufoof Humuzin,U-013-A-027,Unani,Not Specified
MARKO UNANI PHARMA,Arq Nankha,Liquid,Arq Nankha,U-013-A-028,Unani,Not Specified
MARSH LABORATORIES (UNANI),Sharbat Faulad,Liquid,Sharbat Faulad,U-254-A-001,Unani,Not Specified
MARSH LABORATORIES (UNANI),Sharbat Santara,Liquid,Sharbat Santara,U-254-A-003,Unani,Not Specified
MARSH LABORATORIES (UNANI),Majoon Suparipak,Semi-Solid,Majoon Suparipak,U-254-A-004,Unani,Not Specified
MARSH LABORATORIES (UNANI),Arq Hazim,Liquid,Arq Hazim,U-254-A-005,Unani,Not Specified
MARSH LABORATORIES (UNANI),Viable,Liquid,Sharbat Misali,U-254-A-005,Unani,Not Specified
MARSH LABORATORIES (UNANI),Mars Fill,Liquid,Sharbat Jinsin,U-254-A-006,Unani,Not Specified
MARSH LABORATORIES (UNANI),Marslac,Liquid,Sharbat Sana,U-254-A-007,Unani,Not Specified
MARSH LABORATORIES (UNANI),Ivokof,Liquid,Sharbat Vasac,U-254-A-008,Unani,Not Specified
MARSH LABORATORIES (UNANI),Femisolv,Liquid,Sharbat Niswan,U-254-A-009,Unani,Not Specified
MARSH LABORATORIES (UNANI),M Tulssi,Liquid,Sharbat Khansina,U-254-A-010,Unani,Not Specified
MARSH LABORATORIES (UNANI),Alatic,Liquid,Sharbat Ushba,U-254-A-011,Unani,Not Specified
MARSH LABORATORIES (UNANI),Axzol,Liquid,Sharbat Ejaz,U-254-A-012,Unani,Not Specified
MARSH LABORATORIES (UNANI),Limens,Liquid,Sharbat Mudir,U-254-A-013,Unani,Not Specified
MARSH LABORATORIES (UNANI),Marsfew,Liquid,Sharbat Jiryani,U-254-A-014,Unani,Not Specified
MARSH LABORATORIES (UNANI),Sagar,Liquid,Sharbat Ustukhudus,U-254-A-015,Unani,Not Specified
MARSH LABORATORIES (UNANI),Skinar,Liquid,Sharbat Musaffi,U-254-A-016,Unani,Not Specified
MARSH LABORATORIES (UNANI),Mars-C,Liquid,Sharbat Amla,U-254-A-017,Unani,Not Specified
MARSH LABORATORIES (UNANI),Marstad,Liquid,Sharbat Atfal,U-254-A-018,Unani,Not Specified
MARSH LABORATORIES (UNANI),Alofia,Liquid,Sharbat Gheekowar,U-254-A-019,Unani,Not Specified
MARSH LABORATORIES (UNANI),Marscid,Liquid,Sufoof Humuzin,U-254-A-020,Unani,Not Specified
MARSH LABORATORIES (UNANI),Livifurt,Liquid,Sharbat Deenar,U-254-A-021,Unani,Not Specified
MARSH LABORATORIES (UNANI),Marston,Liquid,Sharbat Seb,U-254-A-022,Unani,Not Specified
MARSH LABORATORIES (UNANI),Marscal,Liquid,Sharbat Hayateen Murakkab,U-254-A-024,Unani,Not Specified
MARSH LABORATORIES (UNANI),Mixd-M,Liquid,Sharbat Samarat,U-254-A-023,Unani,Not Specified
MARSH LABORATORIES (UNANI),Horsetail,Tablet,Horsetail,U-254-A-025,Unani,Not Specified
MARSH LABORATORIES (UNANI),Qurs Awja,Tablet,Qurs Awja,U-254-A-026,Unani,Not Specified
MARSH LABORATORIES (UNANI),Qurs Ziabit,Tablet,Qurs Ziabit,U-254-A-027,Unani,Not Specified
MARSH LABORATORIES (UNANI),Habbe Amar Momiyaee,Tablet,Habb-e Ambar Momiyaee,U-254-A-028,Unani,Not Specified
MARSH LABORATORIES (UNANI),Ginkgo Biloba,Tablet,Ginkgo Biloba,U-254-A-029,Unani,Not Specified
MARSH LABORATORIES (UNANI),Habbe Suranjan,Tablet,Habb-e Suranjan,U-254-A-030,Unani,Not Specified
MARSH LABORATORIES (UNANI),Spirulina,Tablet,Spirulina 500 mg,U-254-A-031,Unani,Not Specified
MARSH LABORATORIES (UNANI),Kushta Sadaf,Tablet,Kushta Sadaf,U-254-A-032,Unani,Not Specified
MARSH LABORATORIES (UNANI),Qurs Mubahhi,Tablet,Qurs Mubahhi,U-254-A-033,Unani,Not Specified
MARSH LABORATORIES (UNANI),Habbe Jawaher,Tablet,Habb-e Jawaher,U-254-A-034,Unani,Not Specified
