name_of_the_manufacturer,brand_name,dosages_description,generic_name_and_strength,dar,medicine_system,use_for
PIONEER HOMOEO LABORATORY,URTICA URENUS,Liquid,Not Specified,H-21-A-32,Homeopathic,Not Specified
PIONEER HOMOEO LABORATORY,CALCAREA FLUORICA,Solid,Calcarea Fluorica,H-21-A-33,Homeopathic,Not Specified
PIONEER HOMOEO LABORATORY,CALCAREA PHOSPHORICA,Solid,Calcarea Phosphorica,H-21-A-34,Homeopathic,Not Specified
PIONEER HOMOEO LABORATORY,CALCAREA SULPHORICA,Solid,Calcarea Sulphurica,H-21-A-35,Homeopathic,Not Specified
PIONEER HOMOEO LABORATORY,FERRUM PHOSPHORICUM,Solid,Ferrum Phosphoricum,H-21-A-36,Homeopathic,Not Specified
PIONEER HOMOEO LABORATORY,KALI MURIATICUM,Solid,Kali Muriaticum,H-21-A-37,Homeopathic,Not Specified
PIONEER HOMOEO LABORATORY,KALI SULPHORICUM,Solid,Kali Sulphuricum,H-21-A-38,Homeopathic,Not Specified
PIONEER HOMOEO LABORATORY,KALI PHOSPHORICUM,Solid,Kali Phosphoricum,H-21-A-39,Homeopathic,Not Specified
PIONEER HOMOEO LABORATORY,MAGNESIA PHOSPHORICA,Solid,Magnesia Phosphorica,H-21-A-40,Homeopathic,Not Specified
PIONEER HOMOEO LABORATORY,NATRUM MURIATICUM,Solid,Natrum Muriaticum,H-21-A-41,Homeopathic,Not Specified
PIONEER HOMOEO LABORATORY,NATRUM PHOSPHORICUM,Solid,Natrum Phosphoricum,H-21-A-42,Homeopathic,Not Specified
PIONEER HOMOEO LABORATORY,NATRUM SULPHORICUM,Solid,Natrum Sulphuricum,H-21-A-43,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Andrographis Paniculata,Liquid,Andrographis Paniculata,H-2-A-1,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Cinchona Officinalis,Liquid,Not Specified,H-2-A-2,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Avena Sativa,Liquid,Not Specified,H-2-A-3,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Arnica Montana,Liquid,Not Specified,H-2-A-04,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Bryonia Alba.,Liquid,Not Specified,H-2-A-05,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Carica Pappaya,Liquid,Not Specified,H-2-A-6,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Calendula Off.,Liquid,Not Specified,H-2-A-7,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Colocynthis,Liquid,Not Specified,H-2-A-8,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Chelidonium Majus,Liquid,Not Specified,H-2-A-9,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Hydratis Canadensis,Liquid,Not Specified,H-2-A-10,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Medicago Sativa,Liquid,Not Specified,H-2-A-11,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Nux Vomica,Liquid,Not Specified,H-2-A-12,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Passiflora Inc.,Liquid,Not Specified,H-2-A-13,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Sarsaparilla,Liquid,Not Specified,H-2-A-15,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Syzygium Jambolanum,Liquid,Not Specified,H-2-A-16,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Thuja Occidentalis,Liquid,Not Specified,H-2-A-17,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Acidum Phosphoricum,Liquid,Acidum Phosphoricum 1X,H-2-A-18,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Agnus Castus,Liquid,Not Specified,H-2-A-20,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Amloki,Liquid,Not Specified,H-2-A-21,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Apis Mellifica,Liquid,Not Specified,H-2-A-22,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Janosia,Liquid,Not Specified,H-2-A-23,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Babchi,Liquid,Babchi,H-2-A-25,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Blatta Orientalis,Liquid,Not Specified,H-2-A-26,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Berberis Vulgaris,Liquid,Not Specified,H-2-A-27,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Caeduus Marianus,Liquid,Not Specified,H-2-A-28,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Cantharis,Liquid,Not Specified,H-2-A-29,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Carataegus Oxyacantha,Liquid,Carataegus Oxyacantha,H-2-A-30,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Damiana,Liquid,Not Specified,H-2-A-31,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Euphrasia Officinalis,Liquid,Not Specified,H-2-A-33,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Gossypium,Liquid,Not Specified,H-2-A-34,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Gymnema Sylvestre,Liquid,Not Specified,H-2-A-35,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Hamamelis Virginca,Liquid,Not Specified,H-2-A-36,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Justicia Adhatoda,Liquid,Not Specified,H-2-A-37,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Kreosotum,Liquid,Not Specified,H-2-A-38,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Pinus Lamb.,Liquid,Not Specified,H-2-A-39,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Plantago Major,Liquid,Not Specified,H-2-A-40,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Sabal Serrulata,Liquid,Sabal Serrulata,H-2-A-41,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Salix Nigra,Liquid,Not Specified,H-2-A-42,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Abroma Augusta,Liquid,Not Specified,H-2-A-43,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Aralia Recemosa,Liquid,Not Specified,H-2-A-44,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Belladonna,Liquid,Not Specified,H-2-A-45,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Caladium Seguinum,Liquid,Not Specified,H-2-A-46,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Cassia Soph,Liquid,Not Specified,H-2-A-47,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Jaborandi,Liquid,Not Specified,H-2-A-48,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Holarrhena Antidysentrica,Liquid,Not Specified,H-2-A-49,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Lycopodium Clavatum,Liquid,Not Specified,H-2-A-50,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Nuphar Lutea,Liquid,Not Specified,H-2-A-51,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Phytolacca Decandra,Liquid,Not Specified,H-2-A-52,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Rauwolfia Serpentina,Liquid,Not Specified,H-2-A-53,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Sambucus Nigra,Liquid,Not Specified,H-2-A-54,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Semul,Liquid,Semul,H-2-A-55,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Senecio Aur.,Liquid,Not Specified,H-2-A-56,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Spongia Tosta,Liquid,Not Specified,H-2-A-57,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Terminalia Arjuna,Liquid,Not Specified,H-2-A-58,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Tribulus Terrestris,Liquid,Not Specified,H-2-A-59,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Urtica Urenus,Liquid,Not Specified,H-2-A-60,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Vibrunum Prunifollium,Liquid,Not Specified,H-2-A-61,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Yohimbine,Liquid,Yohimbine Hydrochloride,H-2-A-62,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Aegle Folia,Liquid,Not Specified,H-2-A-63,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Aesculus Hip.,Liquid,Not Specified,H-2-A-64,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Alestris Farinosa,Liquid,Not Specified,H-2-A-65,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Apocynum Cannabinum,Liquid,Not Specified,H-2-A-66,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Aspidosperma,Liquid,Aspidosperma,H-2-A-67,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Azadirachta Indica,Liquid,Not Specified,H-2-A-68,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Bellis Perennis,Liquid,Not Specified,H-2-A-69,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Caulophyllum T.,Liquid,Not Specified,H-2-A-70,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Ceanothus Am.,Liquid,Not Specified,H-2-A-71,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Chirata,Liquid,Chirata,H-2-A-72,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Cina,Liquid,Not Specified,H-2-A-73,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Cionanthus Virginica,Liquid,Not Specified,H-2-A-74,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Colchicum Autamnale,Liquid,Not Specified,H-2-A-75,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Collinsonia Canadensis,Liquid,Not Specified,H-2-A-76,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Condurango,Liquid,Not Specified,H-2-A-77,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Dioscorea Villose,Liquid,Not Specified,H-2-A-78,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Drosera Rotundifolia,Liquid,Not Specified,H-2-A-79,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Fucus Vesiculosus,Liquid,Not Specified,H-2-A-80,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Fraxinus Am.,Liquid,Not Specified,H-2-A-82,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Gelsemium Semperviruns,Liquid,Gelsemium Sempervirens,H-2-A-83,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Gentiana Lutea,Liquid,Gentina Lutea,H-2-A-84,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Ginseng,Liquid,Ginseng,H-2-A-85,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Geranium Maculatum,Liquid,Geranium Maculatum,H-2-A-86,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Haritaki,Liquid,Haritaki,H-2-A-87,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Helonias Dioica,Liquid,Helonias Dioica,H-2-A-88,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Rhus Tox.,Liquid,Not Specified,H-2-A-89,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Robinia Pseudacacia,Liquid,Robinia Pseudacacia,H-2-A-90,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Iris Versicolor,Liquid,Not Specified,H-2-A-91,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Lobella Inflanta,Liquid,Not Specified,H-2-A-92,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Millefolium,Liquid,Not Specified,H-2-A-93,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Myristica Sebifera,Liquid,Not Specified,H-2-A-94,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Paeonia Officinalis,Liquid,Paeonia Officinalis,H-2-A-96,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Ratanhia,Liquid,Not Specified,H-2-A-97,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Sabina,Liquid,Not Specified,H-2-A-98,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Senega,Liquid,Not Specified,H-2-A-99,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Senna,Liquid,Not Specified,H-2-A-100,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Teucrium Marum Verum,Liquid,Not Specified,H-2-A-101,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Xanthoxylum Fraxineum,Liquid,Not Specified,H-2-A-102,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Yerba Santa,Liquid,Yerba Santa,H-2-A-103,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Calcarea Fluorica,Tablet,Calcarea Fluorica,H-2-A-104,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Calcarea Phosphorica,Tablet,Calcarea Phosphorica,H-2-A-105,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Calcarea Sulphorica,Liquid,Calcarea Sulphurica,H-2-A-106,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Kali Muriaticum,Tablet,Kali Muriaticum,H-2-A-107,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Kali Sulphoricum,Tablet,Kali Sulphuricum,H-2-A-108,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Kali Phosphoricum,Tablet,Kali Phosphoricum,H-2-A-109,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,magnesium Phosphoricum,Tablet,Magnesium Phosphoricum,H-2-A-110,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Natrum Muriaticum,Tablet,Natrum Muriaticum,H-2-A-111,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Natrum Phosphoricum,Tablet,Natrum Phosphoricum,H-2-A-112,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Natrum Sulphoricum,Tablet,Natrum Sulphuricum,H-2-A-113,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Ferrum Phosphoricum,Tablet,Ferrum Phosphoricum,H-2-A-114,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Silicea,Tablet,Silicea,H-2-A-115,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Arsenicum Iodatum 1x,Tablet,Arsenicum Iodatum 3X,H-2-A-116,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Arsenicum Sulphoratum Flavum,Tablet,Arsenicum Sulphuratum Flavum 3X,H-2-A-117,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Borax,Liquid,Not Specified,H-2-A-118,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Carbo Vegetabilis,Tablet,Carbo Vagetabilis,H-2-A-119,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Cholesterinum,Tablet,Cholesterinum 3X,H-2-A-120,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Graphites,Tablet,Graphites,H-2-A-121,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Hecla Lava,Tablet,Hekla Lava/Hecla Lava,H-2-A-122,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Hepar Sulphur,Tablet,Hepar Sulphur,H-2-A-123,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Mercuris Solubilis,Tablet,Mercuris Solubilis 3X,H-2-A-124,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,Selenium,Tablet,Selenium,H-2-A-125,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,ALFALFA PLUS- LIQUID,Syrup,Not Specified,H-2-A-126,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BLOODGIN-LIQUID,Syrup,Acid Formic 5X + Acid Tart 4X + Cobalt Nit 5X + Cuprum Aset 5X + Ferrum Phos 5X + Magnum Acet 5X + Mg Borocytrate 5X + Zinc Sulphate 5X,H-2-A-127,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,CONSTRIP CURE-LIQUID,Drops,Alumina 5X + Bryonia Alba 5X + Colocynthis 6X + Graphitis 10X + Hydrastis Can 3X + Mag. Mur 12X + Nux Vomica 10X + Opium 30X + Plumbum 7X,H-2-A-128,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,COUGH CURE-LIQUID,Drops,Not Specified,H-2-A-129,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,DIABET CURE-CAPSULE,Drops,Cal Phos 3X + Ferrum Phos 3X + Kali Phos 3X + Nat Phos 3X + Nat Sulph 3X,H-2-A-131,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,FEVER FREE -LIQUID,Syrup,Not Specified,H-2-A-133,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,GASTROBIN PLUS-LIQUID,Drops,Acid Sulph. 4x + Capsicum 3x + Nat Phos 3X + Phosphorus 5x + Robinia 2x,H-2-A-134,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,GINSENG PLUS-CAPSULE,Capsule,Not Specified,H-2-A-135,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,GINSENG POWDER-LIQUID,Drops,Not Specified,H-2-A-136,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,JAUNDICE CURE-LIQUID,Syrup,Not Specified,H-2-A-137,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,HYPER TEN-LIQUID,Drops,Not Specified,H-2-A-138,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,LEUCO CURE-LIQUID,Drops,Cimicifuga + Sanguinaria + Sepia 2x,H-2-A-139,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,JAUNDICE CURE LIQUID,Syrup,Not Specified,H-2-A-140,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,MIGRAINE CURE-LIQUID,Drops,Coffea 5x + Ignatia 30x + Passiflora 2x + Phosphorus 12x + Piper Meth. 3x,H-2-A-141,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,PHYTOLACCA BARRI-CAPSULE,Capsule,Not Specified,H-2-A-142,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,PILES CURE-LIQUID,Drops,Aesculus 1X + Arnica 2X + Calceria Flourica 6X + Carddus Mar 1X + Collinsonia 1X,H-2-A-143,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,RHEUMA CURE-LIQUID,Drops,Not Specified,H-2-A-144,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,SANTOX,Tablet,Filix Mas. 1x + Merc. Dul. 2x + Nat. Crab. 3x + Santoninum 1x + Stannum Met. 1x,H-2-A-145,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,TONSILINUM -LIQUID,Drops,Atropinum Sulph 5X + Heper Sulph 3X + Kali Bi 4X + Marc Bin Iod 8X + Silicea 2X,H-2-A-146,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,VITA MIX -LIQUID,Syrup,Not Specified,H-2-A-147,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,5-PHOS PLUS-TABLET,Tablet,Calcarea Phos 6X + Ferrum Phosphoricum 6X + Kali Phos 6X + Magnesia Phosphoricum 6X + Nat Phos 6X,H-2-A-148,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-1,Tablet,Calcaria Phosphorica 3X + Ferrum Phosphoricum 3X + Kali Phos 3X + Nat Mur 3X,H-2-A-149,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-2,Tablet,Kali Phos 3X + Magnesia Phosphoricum 3X + Nat Sulph 3X + Natrum Mur 6X,H-2-A-150,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-3,Tablet,Calcaria Phosphorica 3X + Ferrum Phosphoricum 3X + Magnesia Phosphoricum 3X + Nat Sulph 3X,H-2-A-151,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-4,Tablet,Calcaria Fluorica 3X + Kali Mur 3X + Nat Mur 3X + Silicea 6X,H-2-A-152,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-6,Tablet,Ferrum Phosphoricum 3X + Kali Mur 3X + Magnesia Phosphoricum 3X + Nat Sulph 3X + Natrum Mur 6X,H-2-A-153,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-9,Tablet,Ferrum Phos 3X + Kali Mur 3X + Kali Phos 3X + Magnesia Phosphoricum 3X,H-2-A-155,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-10,Tablet,Cal Phos 3X + Ferrum Phos 3X + Kali Mur 3X,H-2-A-156,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-11,Tablet,Ferrum Phos 3X + Kali Mur 3X + Kali Sulph 3X + Nat Mur 3X + Nat Sulph 3X,H-2-A-157,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-12,Tablet,Ferrum Phosphoricum 3X + Kali Phos 3X + Magnesia Phosphoricum 3X + Nat Mur 3X,H-2-A-158,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-13,Tablet,Calcaria Phosphorica 3X + Kali Phos 3X + Kali Sulph 3X + Nat Mur 3X,H-2-A-159,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-15,Tablet,Calcaria Phosphorica 3X + Ferrum Phosphoricum 3X + Kali Phos 3X + Kali Sulph 3X + Magnesia Phosphoricum 3X,H-2-A-160,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-17,Tablet,Calcaria Fluorica 3X + Ferrum Phosphoricum 3X + Kali Mur 3X + Kali Phos 3X,H-2-A-161,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-162,Tablet,Ferrum Phosphoricum 3X + Kali Sulph 3X + Magnesia Phosphoricum 3X + Nat Sulph 3X,H-2-A-162,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-20,Tablet,Calc. Sulph. 6x + Calcaria Fluorica 3X + Kali Sulph 3X + Nat Sulph 3X + Natrum Mur 6X,H-2-A-163,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO- PLASGEN PLUS-23,Tablet,Calcaria Fluorica 3X + Ferrum Phos 3X + Magnesia Phosphoricum 3X,H-2-A-164,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-24,Tablet,Cal Phos 3X + Ferrum Phos 3X + Kali Phos 3X + Magnesium Phosphate + Nat Phos 3X,H-2-A-165,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-25,Tablet,Nat Phos 3X + Nat Sulph 3X + Silica 12X,H-2-A-166,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-26,Tablet,Calcaria Fluorica 3X + Calcaria Phosphorica 3X + Kali Phos 3X + Magnesia Phosphoricum 3X,H-2-A-167,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BIO-PLASGEN PLUS-27,Tablet,Calcaria Phosphorica 3X + Kali Phos 3X + Nat Mur 3X,H-2-A-168,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,ECZEMA OINTMENT-SEMI SOLID,Semi-Solid,Not Specified,H-2-A-169,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,BRON CURE OINTMENT,Semi-Solid,Not Specified,H-2-A-170,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,PILES CURE ONITMENT,Semi-Solid,Not Specified,H-2-A-171,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,PAIN RELIEF SEMI-SOLID,Semi-Solid,Not Specified,H-2-A-172,Homeopathic,Not Specified
PROGOTI HOMOEO LABORATORIES,CALENDULA OINTMENT,Semi-Solid,Not Specified,H-2-A-173,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Damiana (turnera Diffusa),Liquid,Not Specified,H-14-A-21,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Alfalfa (Medicago Sativa),Liquid,Not Specified,14-A-22,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Amloki (Embelica Officinalis),Liquid,Not Specified,H-14-A-23,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Justicia Adhatoda,Liquid,Basak,H-14-A-24,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Ocimum Sanctum (Tulsi),Liquid,Not Specified,H-14-A-25,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Gastoraim,Liquid,Acid Sulph. 4x + Capsicum 3x + Nat Phos 3X + Phosphorus 5x + Robinia 2x,H-14-A-27,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Papena,Liquid,Alumina 5X + Bryonia Alba 5X + Colocynthis 6X + Graphitis 10X + Hydrastis Can 3X + Mag. Mur 12X + Nux Vomica 10X + Opium 30X + Plumbum 7X,H-14-A-28,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Lucoraim,Syrup,Not Specified,H-14-A-29,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Skinoraim,Drops,Antim Crud 10X + Ars. Alb 6X + Graphitis 10X + Mezerium 6X + Rhus Tox 6X + Sulphur 6X + Zinc Met 10X,H-14-A-30,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Raimliv,Liquid,Not Specified,H-14-A-32,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Foliraim,Liquid,Acid Formic 5X + Acid Tart 4X + Cobalt Nit 5X + Cuprum Aset 5X + Ferrum Phos 5X + Magnum Acet 5X + Mg Borocytrate 5X + Zinc Sulphate 5X,H-14-A-34,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Mayzium,Liquid,Avena Sat 4X + Calcium Carbonate 30 + Carica pap 4X + Chamomilla 4X + Cinamon 3X + Illicum Anisatum 4X + Zingiber off 6X,H-14-A-35,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Aimchina,Syrup,Not Specified,H-14-A-36,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Alfaraim,Syrup,Not Specified,H-14-A-37,Homeopathic,Not Specified
RAIM HOMOEO LABORATORY,Aimfeling,Liquid,Not Specified,H-14-A-38,Homeopathic,Not Specified
